sample_id,batch,array,raft,timepoint,model,dataset,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15
250616_array1_176,250616,array1,176,8,cae-medium_frac100,gastruloid_128,0.78957385,-0.087422065,0.97607064,0.28841597,-0.90806836,0.2433234,1.1677763,0.056243658,-0.033325125,-0.7866464,-0.8929904,-1.1996362,-0.49030215,0.44190234,-0.1744146,0.53860986
250616_array1_176,250616,array1,176,7,cae-medium_frac100,gastruloid_128,1.5662326,0.78653127,0.66927266,0.25168428,0.09879929,0.2091483,-0.06988673,-1.3313805,-0.23188375,0.20392264,-0.81896496,0.58867663,-0.9985082,-0.039433576,0.1764654,0.95789516
250616_array1_176,250616,array1,176,6,cae-medium_frac100,gastruloid_128,-0.17880765,0.8816863,-0.41831085,0.7417445,-0.557116,-0.12529865,0.73734087,1.0370122,-0.6261692,-0.33904982,-1.4040169,0.35362694,-1.4055537,0.5162537,-0.42719555,0.009918134
250616_array1_176,250616,array1,176,4,cae-medium_frac100,gastruloid_128,-0.10407097,0.43046293,0.1086558,0.10481474,-1.2015349,1.0456336,0.36907876,0.54441804,0.3992852,-0.592449,-0.9217544,0.054882485,0.07481516,-0.54932564,0.28684366,0.64866555
250616_array1_176,250616,array1,176,5,cae-medium_frac100,gastruloid_128,0.78409094,1.111764,0.57230103,-0.8189945,1.6838647,-1.4972069,0.6174009,-1.0475209,0.08562574,1.2547048,0.7746272,-0.27697954,0.20014353,0.70816404,-0.29528305,0.95119894
250616_array1_176,250616,array1,176,1,cae-medium_frac100,gastruloid_128,-0.6016516,0.44288605,0.85096353,0.051259868,1.2313542,-1.5169034,0.9792746,-0.084960945,1.5293466,-0.723143,-0.1568374,-1.1357708,-1.1613752,1.3841965,-1.4877485,0.27521428
250616_array1_176,250616,array1,176,0,cae-medium_frac100,gastruloid_128,-0.124928474,0.56023395,0.7021704,-1.470683,0.32475322,-1.1933533,-0.24928688,0.7163721,0.11999534,0.71660304,0.39074776,-1.2565247,-1.2002409,-0.37730414,-0.569423,-0.24848069
250616_array1_176,250616,array1,176,2,cae-medium_frac100,gastruloid_128,-1.6809381,-0.113409474,-0.25243253,0.85855585,-0.4808383,-1.4308665,1.0266238,-0.016374994,0.66915846,-1.0732442,-0.5312171,0.23847102,-0.7650612,1.4549514,-0.28536478,0.44479498
250616_array1_176,250616,array1,176,3,cae-medium_frac100,gastruloid_128,-2.3980026,1.1546425,-0.05408901,-1.5434247,1.7316477,-0.30959243,0.1242349,1.8260419,-0.20133463,1.2164971,-0.8157999,-0.5274517,-0.35717517,1.8052001,-1.1451223,-0.046296436
250623_array1_168,250623,array1,168,8,cae-medium_frac100,gastruloid_128,-0.6524853,-1.8994348,-2.0474565,-0.22695524,-0.77490145,0.81480914,-1.4811113,0.061804295,0.6723811,-0.14185931,0.40428242,-1.5112103,1.5114914,-1.8063067,0.6613789,-0.81711864
250623_array1_168,250623,array1,168,4,cae-medium_frac100,gastruloid_128,0.3005118,-1.2296047,1.0107199,1.6985394,-2.109844,1.5316758,1.4238483,-1.2864075,0.2901798,0.6171951,-0.7013543,0.3034181,0.48014906,-0.1982822,1.7498577,0.38272923
250623_array1_168,250623,array1,168,5,cae-medium_frac100,gastruloid_128,-0.74056,-0.4466114,-0.25944775,-0.14061138,-0.86528075,1.2491457,-0.98394114,-0.780191,-0.3246437,1.1946315,0.35859817,-0.6461034,0.87226325,-1.4931278,0.5098822,-0.48098558
250623_array1_168,250623,array1,168,7,cae-medium_frac100,gastruloid_128,0.3676606,0.47388294,0.80217814,1.2477129,0.68211573,-0.7814733,0.8314896,1.0119342,-0.92415214,-0.20894833,-0.43708503,-1.0632961,-1.0883517,-0.6486827,-0.12186561,-0.28640237
250623_array1_168,250623,array1,168,6,cae-medium_frac100,gastruloid_128,-1.1937742,-0.39227387,-0.92016023,0.5026829,-0.384187,0.51964456,-1.0770588,-0.8674086,-0.68474287,0.6465899,-0.2600611,1.0013353,0.9290229,-1.4392813,1.3716813,-0.94778377
250623_array1_168,250623,array1,168,2,cae-medium_frac100,gastruloid_128,0.17637877,0.2895541,1.7307278,0.45548394,-0.050044335,-0.03219562,1.035782,0.8458982,-0.37630436,0.8611064,-0.12781934,-0.69059885,-0.24675603,-0.36057717,0.53328747,0.13704257
250623_array1_168,250623,array1,168,3,cae-medium_frac100,gastruloid_128,-1.1724538,1.1835873,-0.00048721328,0.7491664,1.6396947,-0.80269825,-0.6200196,2.1673582,-2.0495212,0.28482947,-0.5750487,-0.6808891,-1.1167017,-0.9649399,1.8328756,-0.86562854
250623_array1_168,250623,array1,168,1,cae-medium_frac100,gastruloid_128,0.08214997,0.62085235,0.5892531,-0.3356828,1.799752,-1.2440337,1.8507724,-1.8915077,2.34657,0.5614427,0.84162694,-0.6178046,-0.38552013,2.6365535,-2.1331944,1.0729054
250623_array1_168,250623,array1,168,0,cae-medium_frac100,gastruloid_128,-0.15315798,-0.6155443,-0.24976821,0.11929951,-1.9554996,1.7430401,-0.7616118,0.7495759,-0.35764763,-0.29164267,0.030528715,-0.15299943,1.2053984,-1.5018034,1.3099356,-1.2489643
250630_array1_110,250630,array1,110,5,cae-medium_frac100,gastruloid_128,-0.19182149,-0.97023517,-0.27504337,1.1052227,0.042737313,1.2640197,-1.2286596,-0.10443805,-1.0854468,-0.41270712,2.408068,-1.6199688,1.5197784,-1.6919292,1.3356276,-0.6376246
250630_array1_110,250630,array1,110,4,cae-medium_frac100,gastruloid_128,-0.44838834,0.15789834,0.7072099,-1.1593207,-0.872918,-0.020375822,-0.44576767,-0.9550475,-0.95911396,-1.1510166,0.3850851,-0.042262837,-0.11900442,-0.9513828,0.08461328,-0.9039074
250630_array1_110,250630,array1,110,6,cae-medium_frac100,gastruloid_128,-0.36144784,0.31388006,0.82367843,-1.0258367,0.00741097,-0.11911426,-0.5095316,-0.5108822,-1.0076022,0.57029504,0.09707653,-1.0456165,-0.4209652,-0.79759574,0.9603747,-0.114273004
250630_array1_110,250630,array1,110,7,cae-medium_frac100,gastruloid_128,1.249046,1.4636075,0.70578355,-1.6512041,0.52788985,-0.46299258,-0.12309243,-0.4991364,0.25200292,1.0039952,0.11497445,1.2188885,-1.2981675,-0.0990331,-0.27844006,0.6668887
250630_array1_110,250630,array1,110,3,cae-medium_frac100,gastruloid_128,-1.3276929,0.9258672,1.8983508,0.28889734,1.8544664,-1.2765785,-1.21576,-0.105105065,-1.2234588,-1.8594755,1.9999017,-2.229436,-0.94216186,-0.43103385,0.8701224,0.18034343
250630_array1_110,250630,array1,110,2,cae-medium_frac100,gastruloid_128,-0.027109878,1.1945516,1.1107506,-0.48485494,-0.19568285,-0.11793853,0.17206553,-0.0878196,0.73894274,-0.23685266,-0.5678195,1.4778979,-0.5941542,1.4843462,0.7286942,1.8364158
250630_array1_110,250630,array1,110,0,cae-medium_frac100,gastruloid_128,-1.9626842,-1.488529,-1.5356882,-0.14793198,-0.6303729,0.6959117,-0.9654943,0.80666625,-1.4777081,-0.37303042,-0.69041175,0.08918429,2.0535583,-0.8136092,0.9032387,-1.9243445
250630_array1_110,250630,array1,110,1,cae-medium_frac100,gastruloid_128,0.4844226,0.7903443,0.48309243,0.014543957,0.72060806,-0.84511495,1.0209559,1.0032778,1.8715321,1.1242973,-0.581748,0.57227904,-1.0313458,1.815424,-0.59021217,1.8639435
250630_array1_110,250630,array1,110,8,cae-medium_frac100,gastruloid_128,-0.8548205,1.013916,0.5980387,-0.0518846,1.4916315,-0.5393083,-1.174866,0.86981344,-1.6562274,0.5819427,-0.71807337,-2.8008382,-1.6293784,-0.3797733,0.6004097,-0.4411843
250729_array1_52,250729,array1,52,8,cae-medium_frac100,gastruloid_128,-1.0910188,-0.56254,-1.3643048,0.037326355,-1.2840385,0.50818336,-0.8492353,-0.23282678,-0.49076095,0.7284886,0.37885052,-0.04027103,1.4944502,-1.351007,0.8982065,-1.567469
250729_array1_52,250729,array1,52,3,cae-medium_frac100,gastruloid_128,-0.48582998,1.1532804,0.4019565,-0.0452606,0.40509018,-1.1649271,0.85539603,0.121643,0.17255107,-0.13126795,-1.5052612,-0.2713659,-0.99711347,0.5698103,-0.22116989,0.57767975
250729_array1_52,250729,array1,52,2,cae-medium_frac100,gastruloid_128,1.2211214,-0.32687673,-0.36583087,-0.74590945,0.6814251,-0.7962907,0.34146178,0.99649155,1.5720077,-0.46903005,-0.2137392,0.7396981,0.019693155,1.1883439,-1.1520448,1.0651118
250729_array1_52,250729,array1,52,0,cae-medium_frac100,gastruloid_128,0.09316427,-2.2434475,-0.779736,1.2332091,-1.2800407,2.760294,-0.8073907,-0.5859734,0.06908687,1.2931709,1.9089701,0.5217007,2.2711108,-1.5912006,0.8230592,-0.7656821
250729_array1_52,250729,array1,52,1,cae-medium_frac100,gastruloid_128,-0.726665,0.13774703,-0.7656931,0.63923025,-0.5734669,0.47614968,-0.8469078,-0.35369706,-1.7907774,-0.6041824,0.73445827,0.7440158,0.33401164,-1.4216229,1.6697999,-1.4433876
250729_array1_52,250729,array1,52,5,cae-medium_frac100,gastruloid_128,1.177666,-0.5206071,0.755638,-2.5096936,-0.68079627,0.40748566,0.023448236,-0.010605966,-0.9726821,-0.91986346,-0.74743634,0.0025679169,1.5814734,-0.39552933,1.0465074,-0.65268946
250729_array1_52,250729,array1,52,4,cae-medium_frac100,gastruloid_128,1.1289904,0.6978413,1.9935855,-0.80725,-0.31023267,-0.8975757,1.4211725,0.5838504,-0.06622918,1.1498896,-0.28757724,0.17383264,0.14867043,0.19390793,-0.36967131,0.19878684
250729_array1_52,250729,array1,52,6,cae-medium_frac100,gastruloid_128,0.8583362,0.057634447,1.4535306,0.029060652,-0.001431136,-0.59070444,0.3435149,0.34591767,-0.54726106,0.19987844,-0.36708936,-0.69986266,-0.62097055,-0.40000084,-0.6600633,0.07158555
250729_array1_52,250729,array1,52,7,cae-medium_frac100,gastruloid_128,-1.0278087,1.9152704,1.5946492,-0.6639814,0.11700679,-0.7759086,-0.63350785,-1.0832784,0.0700329,0.6378463,-0.9543312,1.0246602,-0.9931864,0.05693072,-0.12126991,0.56866723
250630_array1_24,250630,array1,24,8,cae-medium_frac100,gastruloid_128,-0.8834076,1.9522017,0.7511889,-1.7435056,0.032516234,0.8919222,-1.1307895,1.2541441,-1.6458477,-0.7437685,-0.90153295,-1.1487786,-0.6485201,0.1645074,0.96569103,-1.068821
250630_array1_24,250630,array1,24,3,cae-medium_frac100,gastruloid_128,2.116624,0.0854496,0.9203422,-1.6578025,0.50470936,0.9393761,-0.9075938,-1.3973961,0.4654545,0.51157653,0.39888114,1.1562408,-0.70739156,0.26371384,0.8112686,1.122973
250630_array1_24,250630,array1,24,2,cae-medium_frac100,gastruloid_128,-1.1667372,-0.37753105,0.3515841,1.2543193,-0.015323479,0.22051123,-0.09764438,0.09645998,-0.8669166,1.5048301,-1.2223366,-1.4143549,-1.5510086,-0.2506427,-0.12131242,0.2652593
250630_array1_24,250630,array1,24,0,cae-medium_frac100,gastruloid_128,0.6509678,-0.19043535,-0.18172672,0.16116291,0.4844214,-1.3556774,1.2259625,1.2018327,1.307578,-0.34283656,-0.79912585,0.25204462,0.32584333,1.1985966,-1.1385612,0.34585452
250630_array1_24,250630,array1,24,1,cae-medium_frac100,gastruloid_128,-0.9308687,0.5066472,-0.818048,-0.5554606,0.21931247,1.3704709,-2.428519,-0.5757424,-2.3553503,0.12831074,0.21844314,0.9419902,-0.59621924,-1.1264645,1.6394507,-1.5362041
250630_array1_24,250630,array1,24,5,cae-medium_frac100,gastruloid_128,-1.5898049,-1.4813215,0.5527884,3.2646906,-1.9078611,0.8360968,-0.6851673,0.5268313,-1.6887872,2.4879498,0.6435053,-1.6729127,2.593551,-1.3388246,0.68018574,-1.9943823
250630_array1_24,250630,array1,24,4,cae-medium_frac100,gastruloid_128,-0.088988736,1.8830266,1.5102006,-0.2756305,-0.3924757,-0.440025,-0.28048334,-1.9069514,0.0141561255,0.38490188,-0.58419937,-0.29276162,-1.3401215,0.44350854,1.2997961,1.0680691
250630_array1_24,250630,array1,24,6,cae-medium_frac100,gastruloid_128,1.3065137,-0.39392525,1.0909071,0.06028124,-0.8659013,1.912899,-0.6275757,1.282993,-1.0282738,0.6892707,0.6011423,-0.19784433,1.03557,-1.2050084,1.0441798,-0.44921127
250630_array1_24,250630,array1,24,7,cae-medium_frac100,gastruloid_128,0.25479975,-0.538751,0.15573983,-0.210732,-1.157703,0.48572516,0.22355717,0.15530658,-0.019554192,0.19675013,-0.5423385,-0.7535056,-0.30680576,-0.84540826,0.85262126,0.10127052
250715_array1_389,250715,array1,389,8,cae-medium_frac100,gastruloid_128,0.63663894,-0.20729476,0.22080402,0.26142326,0.15934186,-0.9134318,1.6334811,0.15185812,0.5156757,-0.81189555,-1.7596749,1.0170468,-0.588095,0.7463361,-0.44923645,0.29848433
250715_array1_389,250715,array1,389,1,cae-medium_frac100,gastruloid_128,1.443928,1.0822277,1.169791,-0.27656496,-0.2730535,0.24962336,-0.63328636,-1.9470633,0.30724224,0.9277257,-0.19875413,1.0252843,-0.48298687,0.635526,0.76471084,1.5410986
250715_array1_389,250715,array1,389,0,cae-medium_frac100,gastruloid_128,-1.148121,0.19208607,-0.48291838,1.1474603,0.34030548,-0.86993444,0.98990875,-0.43032226,0.8651572,-0.415219,-0.636489,0.4084565,-0.9570556,1.3984463,-0.8820189,0.6192656
250715_array1_389,250715,array1,389,2,cae-medium_frac100,gastruloid_128,-0.6744349,0.18420283,0.524675,0.18373567,1.461699,-1.7391143,1.2395684,0.31361115,1.8465191,0.63883984,0.8725073,0.89575326,-0.5560838,2.371126,-2.0202534,0.49531445
250715_array1_389,250715,array1,389,3,cae-medium_frac100,gastruloid_128,0.8729682,0.36550647,-0.031561352,0.60964566,2.3372855,-1.6164634,1.6817923,0.34332058,1.865381,1.4390496,0.67849874,1.5871263,0.09778158,1.6544464,-2.3683472,-0.20655936
250715_array1_389,250715,array1,389,7,cae-medium_frac100,gastruloid_128,0.70227796,-0.044775773,0.83205837,-0.25388706,-1.3498195,0.48192725,-0.7684335,-1.6370955,-1.0033112,-1.6898148,-0.51082206,1.4963783,0.67234284,-0.73118556,0.7771557,-0.11870762
250715_array1_389,250715,array1,389,6,cae-medium_frac100,gastruloid_128,-0.10024541,1.3686116,0.96923447,-0.51484555,-0.16718228,-1.2379802,1.0719808,-0.112810485,0.59604174,-0.571087,-0.478839,0.94968235,-1.2670108,0.7700618,-0.531848,0.9909911
250715_array1_389,250715,array1,389,4,cae-medium_frac100,gastruloid_128,0.10804687,-1.3976849,-0.12069978,0.22180794,-1.4085429,-0.9372599,0.56016475,-1.5415589,0.7916922,-1.0136757,-0.85794604,1.1634009,-0.06801201,0.8618792,-0.2867799,1.326053
250715_array1_389,250715,array1,389,5,cae-medium_frac100,gastruloid_128,0.12922515,-0.22364397,0.7724245,0.22581494,0.21453889,-1.5754875,0.7526353,1.0398173,-0.3288102,0.48576504,-0.58410424,-1.4079694,0.019757213,-0.04903077,-0.7102097,0.20891403
250729_array1_6,250729,array1,6,2,cae-medium_frac100,gastruloid_128,1.8315592,0.33766025,1.8384179,1.3251009,-0.19141784,0.7950499,1.3771589,1.5442193,-0.10538474,2.8153293,1.4968232,-0.27666458,-1.5415596,0.30637062,0.35288057,1.8463249
250729_array1_6,250729,array1,6,3,cae-medium_frac100,gastruloid_128,0.9091783,-0.619438,1.2635239,0.46450114,-1.6977801,1.0034648,0.2557958,-0.9581359,-0.20124733,0.29789242,-0.39087346,1.7897894,0.29028156,-0.19908862,1.281672,0.62422895
250729_array1_6,250729,array1,6,1,cae-medium_frac100,gastruloid_128,-0.53417337,0.10720128,-0.93589956,-0.33403832,-0.26938793,1.0856045,-2.146944,-1.3869283,-1.0570774,-0.44160894,0.33430493,0.7127248,0.8292776,-1.743174,0.9594775,-1.1470405
250729_array1_6,250729,array1,6,0,cae-medium_frac100,gastruloid_128,1.0239702,0.82247925,0.91643536,0.3632785,0.7188317,1.1759729,0.11012005,0.9318002,-1.1861348,-0.1167526,0.17832568,0.6164724,-0.58113277,-1.0195402,1.6632416,-0.008551554
250729_array1_6,250729,array1,6,4,cae-medium_frac100,gastruloid_128,-0.24509105,-0.35869712,0.13637237,-0.07718397,0.40612885,0.7860257,0.9967829,0.15344173,0.5406452,-0.85506946,-1.0978388,1.0012484,-0.20775083,0.96677047,-1.246884,0.8975528
250729_array1_6,250729,array1,6,5,cae-medium_frac100,gastruloid_128,1.5747612,-0.41164848,-0.20654806,-0.40507573,1.1267425,-0.19171336,-0.35260358,1.2258917,1.3569853,-0.6653091,0.81774235,-0.12457344,-0.6063133,1.27522,-1.381319,0.7660507
250729_array1_6,250729,array1,6,7,cae-medium_frac100,gastruloid_128,-0.46871242,-0.89855593,-1.2853537,0.69858,-1.2465242,0.6335101,-0.7154435,0.6802145,-0.9981776,0.9314591,0.39695534,-0.35336298,1.4969879,-1.1538031,1.3089924,-0.65576184
250729_array1_6,250729,array1,6,6,cae-medium_frac100,gastruloid_128,0.19955721,-1.2245623,-0.026107756,1.1962183,0.59378684,-2.1028802,1.5313344,-0.12979463,1.5662227,0.22438522,0.0787013,0.5413824,-0.03901387,1.5062501,-1.3149991,0.9358874
250729_array1_6,250729,array1,6,8,cae-medium_frac100,gastruloid_128,0.6517233,-0.29931533,0.73791164,-0.32524094,-1.8091528,0.071654715,0.09250777,-0.8975633,-0.65392905,0.888114,-0.74080485,0.43614125,-0.025889976,-0.2716396,0.5529885,0.39844412
250722_array1_9,250722,array1,9,8,cae-medium_frac100,gastruloid_128,-1.4408524,1.6387949,0.66716176,0.86005855,2.892722,-0.96274036,2.1088908,0.42021012,2.0063703,1.3974154,0.9863236,0.746749,-0.9686344,2.3208466,-1.1400886,0.7150149
250722_array1_9,250722,array1,9,3,cae-medium_frac100,gastruloid_128,2.0791054,-0.7723226,-0.19199447,-0.67636055,0.31498072,0.16792803,0.8439628,0.6890355,0.09339374,0.017006414,-1.3377583,0.060750768,0.4254961,1.0188687,-0.23620363,0.4085087
250722_array1_9,250722,array1,9,2,cae-medium_frac100,gastruloid_128,-0.51787925,-0.55494684,0.09262344,-0.09909216,-0.47293806,-0.99480265,0.26613754,-0.5287839,0.9125105,-1.521275,-1.6915144,0.107680865,0.06011895,0.56966907,-1.1669177,-0.6322081
250722_array1_9,250722,array1,9,0,cae-medium_frac100,gastruloid_128,-0.621162,-0.8700924,-1.6821741,0.68597853,-0.05220359,0.4537856,-0.8119969,0.7556608,-0.10516307,-0.07663462,0.73584455,-1.6253191,1.8062139,-1.4275044,0.7873761,-1.1157889
250722_array1_9,250722,array1,9,1,cae-medium_frac100,gastruloid_128,-0.052580502,0.10434603,-0.56125665,1.5211389,0.9365444,-1.6699506,1.0624372,1.1585842,-0.4516032,0.39193308,-0.7591182,-0.78944707,0.022970874,0.41346094,-0.50194013,-0.076721005
250722_array1_9,250722,array1,9,5,cae-medium_frac100,gastruloid_128,-0.04027475,-2.4024622,-1.2078869,0.32000953,-0.70591605,-0.05723681,-0.6108938,0.13800423,-0.82097393,-0.43374377,-0.6282163,0.26359352,1.4369215,-1.1908661,0.6245905,-1.8639493
250722_array1_9,250722,array1,9,4,cae-medium_frac100,gastruloid_128,0.7974275,-1.8909646,-0.09286033,-0.5155136,-1.0620071,-0.18332031,2.4656012,0.18414836,-1.4308336,-1.2433462,-0.45520103,-0.87157893,0.43547025,-0.24269481,1.4883437,-0.13798337
250722_array1_9,250722,array1,9,6,cae-medium_frac100,gastruloid_128,0.14028521,-0.6368914,-1.4352962,2.1369848,-0.99185604,0.93533444,-2.272127,-1.367629,-1.8754848,-0.229894,1.4845662,-0.7285277,2.092393,-1.4672511,1.795999,-0.94933
250722_array1_9,250722,array1,9,7,cae-medium_frac100,gastruloid_128,-0.2825063,0.17830624,0.86743104,0.4803385,-1.859092,0.78774935,0.03734124,0.25773537,-0.30549613,-1.0200925,-0.68985075,-0.47223696,-0.11418616,-0.73459756,1.0007067,-0.6554965
250616_array1_504,250616,array1,504,8,cae-medium_frac100,gastruloid_128,0.5935765,-0.008405532,0.3970563,-1.5262185,-0.63279045,-0.21748732,0.10746427,-0.59855247,0.0903744,-1.0740045,-1.1309717,0.90901965,0.5751151,-0.27451822,-0.60576326,-0.53299814
250616_array1_504,250616,array1,504,4,cae-medium_frac100,gastruloid_128,1.3970305,0.6756699,-0.09719426,-0.9037309,0.74607366,-0.6247722,0.5635622,0.027600914,0.7336722,0.818893,-0.6953171,1.1482345,-0.72047675,1.0685463,-0.10127928,1.8535324
250616_array1_504,250616,array1,504,5,cae-medium_frac100,gastruloid_128,0.19634382,-0.5761042,-1.2512647,2.7510889,0.093901105,1.9135733,-0.86109114,1.1123157,-0.92825353,1.0503736,0.91259885,-2.1562119,1.4516951,-1.615393,1.2441913,-0.73919624
250616_array1_504,250616,array1,504,7,cae-medium_frac100,gastruloid_128,0.85832906,0.2913387,0.4502492,-1.310935,0.9836322,-0.05237725,1.1861554,0.013405863,0.6628247,0.5030396,0.24958006,0.8181589,-0.23142017,1.1028545,-0.73964465,1.5087622
250616_array1_504,250616,array1,504,6,cae-medium_frac100,gastruloid_128,-1.341442,-0.4646036,-1.3764296,1.7725277,0.037255783,-0.15948725,-1.7178355,1.8113335,-1.0238501,0.8717742,1.9305271,0.024077171,1.3290066,-1.0344449,1.5721024,-2.1858184
250616_array1_504,250616,array1,504,2,cae-medium_frac100,gastruloid_128,-1.5299107,-0.27364248,-0.81432056,-0.015907574,-0.22637467,1.4399859,-1.8415543,0.77944124,-1.9317058,1.5939331,0.68296397,-0.80271995,1.086321,-0.68152857,0.7149178,-1.4121492
250616_array1_504,250616,array1,504,3,cae-medium_frac100,gastruloid_128,-0.9414946,-0.20523167,-0.7486308,2.127682,1.4784801,-0.8796152,0.07272448,2.999196,-1.8317853,1.9597532,-2.437919,-1.7465242,-1.6652972,0.3455903,1.2880697,-0.24686335
250616_array1_504,250616,array1,504,1,cae-medium_frac100,gastruloid_128,0.75989616,-0.38025126,0.25906676,0.07386331,-0.6070116,2.4982283,0.07927542,0.13561492,0.07347995,0.5751497,1.6758046,-0.3425985,1.2439098,-1.4239948,0.29745713,-0.17009228
250616_array1_504,250616,array1,504,0,cae-medium_frac100,gastruloid_128,1.0711048,-0.033323262,-0.22663496,-0.320475,1.2556396,-1.2868763,0.8387445,1.1791209,1.3402956,0.74738973,-0.8560728,1.2579209,0.18914337,1.4097787,-0.9609913,0.75969696
250722_array1_80,250722,array1,80,7,cae-medium_frac100,gastruloid_128,-0.49068898,0.25586042,0.44096416,-0.3728568,-0.81574297,-0.2627223,0.2088798,0.13089967,0.7349381,-1.2018292,-0.79180133,0.36782673,-0.59717804,1.2445644,-0.6765773,0.73693615
250722_array1_80,250722,array1,80,6,cae-medium_frac100,gastruloid_128,0.83240026,-0.8807421,0.06779962,-1.011838,-0.23046418,0.1343264,0.7759228,0.37549943,-0.8376233,0.40075976,-0.57288915,0.7828033,1.0692195,-0.94566166,-0.3988689,-0.7771717
250722_array1_80,250722,array1,80,4,cae-medium_frac100,gastruloid_128,1.1080157,0.92353463,0.7831703,-0.7400458,1.4398133,-1.3408054,0.8107561,0.63115424,0.6359401,1.0731727,0.6695675,0.46811426,-0.85484666,1.0979507,-0.4499242,1.9329928
